Z,road_length,road_count,restaurant_count,veg_count,lng,lat
4292,4276.460776,71,0,0,121.467,30.97654358
488,1622.927893,10,0,0,121.467,30.98556359
488,3822.30401,17,0,0,121.467,30.99458359
2595,2711.343915,20,0,0,121.467,30.94948347
1995,1693.736553,14,0,0,121.467,30.95850352
2518,3958.510071,61,0,0,121.467,30.96752356
0,0,0,0,0,121.468,31.58098168
14462,10762.53626,156,0,0,121.468,30.93144333
2508,3708.014022,66,0,0,121.468,30.90438303
8578,11053.51751,156,1,0,121.468,30.91340314
18198,11217.15831,200,2,0,121.468,30.92242325
249,425.0007341,2,0,0,121.468,30.8773226
488,293.6749256,3,0,0,121.468,30.88634276
488,975.9083758,8,0,0,121.468,30.8953629
3467,2472.94933,13,0,0,121.469,30.81418115
488,2810.391187,15,0,0,121.469,30.8232014
140,6590.498312,96,0,0,121.469,30.83222163
318,2651.452243,18,0,0,121.469,30.84124185
488,2173.745398,7,0,0,121.469,30.85026206
488,2430.861583,8,0,0,121.469,30.85928226
469,1368.490484,4,0,0,121.469,30.86830244
11385,4091.886589,48,11,0,121.47,31.40059561
11385,11406.02566,120,51,0,121.47,31.40961504
11385,1701.835106,12,0,0,121.47,31.41863446
0,0,0,0,0,121.47,31.42765386
11918,3848.495721,19,0,0,121.47,30.80516089
0,2732.494575,6,0,0,121.47,30.78712033
2936,4906.443751,26,0,0,121.47,30.79614062
12214,885.4737822,12,4,0,121.471,31.38255671
11385,1195.592974,12,7,0,121.471,31.39157617
11385,6859.30516,85,30,0,121.471,31.34647875
11385,12234.58311,115,0,0,121.471,31.35549826
11385,6959.656658,58,0,0,121.471,31.36451776
11385,4642.039476,41,4,0,121.471,31.37353724
42691,10188.36537,130,38,0,121.472,31.31040058
11385,13101.58145,185,174,0,121.472,31.31942014
11385,9881.683799,105,34,0,121.472,31.32843969
11385,17635.87048,304,107,0,121.472,31.33745923
42691,8277.701446,110,143,0,121.472,31.28334181
42691,9565.977305,142,103,1,121.472,31.29236141
42691,15499.33622,222,149,0,121.472,31.301381
35036,15485.33856,222,1244,2,121.473,31.23824359
40441,10436.7726,106,209,1,121.473,31.24726326
42691,12526.6764,146,196,0,121.473,31.25628292
42691,11044.71744,116,275,0,121.473,31.26530256
35036,14049.2025,162,803,3,121.473,31.22020421
36929,9310.585816,148,1186,2,121.473,31.22922391
42691,11964.04834,158,504,0,121.473,31.27432219
14322,5915.62359,87,52,0,121.474,31.19314505
27201,8813.857059,143,377,1,121.474,31.20216478
1511,769.7754024,17,6,0,121.474,31.15706597
10401,6452.59621,88,7,0,121.474,31.16608576
35036,12596.63962,179,340,0,121.474,31.2111845
18687,10353.83262,127,10,0,121.474,31.17510553
18687,17661.25028,221,3,0,121.474,31.1841253
5164,3102.363292,23,0,0,121.475,31.14804617
42,2452.250518,8,0,0,121.475,31.7434513
0,0,0,0,0,121.475,31.75247026
0,0,0,0,0,121.475,31.76148922
0,4362.504954,22,1,0,121.475,31.12098668
154,5189.13831,29,0,0,121.475,31.13000652
1056,5284.974165,35,0,0,121.475,31.13902635
0,3204.841169,19,0,0,121.475,31.09392708
0,3615.698005,22,8,0,121.475,31.10294696
0,2196.174997,17,7,0,121.475,31.11196683
751,957.0824577,5,0,0,121.476,31.03078754
5140,1236.663439,12,0,0,121.476,31.03980751
1941,3049.232371,12,0,0,121.476,31.07588727
0,3678.008265,15,0,0,121.476,31.08490718
1502,4660.758854,23,0,0,121.476,31.04882747
0,2183.489312,8,0,0,121.476,31.05784742
0,4194.745601,18,0,0,121.476,31.06686735
51,1279.165218,18,0,0,121.476,31.68031815
0,0,0,0,0,121.476,31.68933721
127,1026.689896,1,0,0,121.476,31.69835626
274,0,0,0,0,121.476,31.7073753
131,1114.583598,2,0,0,121.476,31.71639432
144,709.0113871,2,0,0,121.476,31.72541332
234,1687.185648,6,0,0,121.476,31.73443232
0,2405.629549,15,0,0,121.477,31.02176755
385,2405.818787,11,0,0,121.477,31.00372753
0,3205.270788,16,0,0,121.477,31.01274755
253,3396.918895,11,0,0,121.477,31.62620351
245,1000.63426,4,0,0,121.477,31.63522265
244,2356.590917,7,0,0,121.477,31.64424178
229,3078.19977,15,0,0,121.477,31.65326089
215,1360.250179,9,0,0,121.477,31.66227999
283,4686.630673,38,0,0,121.477,31.67129908
413,2547.19298,16,0,0,121.477,30.97666741
503,1036.88696,2,0,0,121.477,30.98568747
445,1245.178189,6,0,0,121.477,30.99470751
488,1390.876009,8,0,0,121.477,30.96764735
286,2196.126365,8,0,0,121.478,31.60816519
247,2318.99015,11,0,0,121.478,31.61718436
0,541.3890157,4,0,0,121.478,31.58110761
102,3718.552036,21,0,0,121.478,31.59012681
286,2096.683098,16,0,0,121.478,31.59914601
488,4555.675564,73,0,0,121.478,30.93156695
488,5621.270622,36,0,0,121.478,30.94058707
361,2112.436426,30,0,0,121.478,30.90450651
382,11320.80993,160,0,0,121.478,30.91352667
495,5855.207178,86,0,0,121.478,30.92254682
488,5480.549517,38,0,0,121.478,30.94960717
480,2164.076521,13,0,0,121.478,30.95862727
287,6458.275905,83,0,0,121.479,30.84136503
383,5625.576061,40,0,0,121.479,30.87744595
377,1165.19521,10,0,0,121.479,30.88646615
476,2165.025786,7,0,0,121.479,30.89548634
350,3043.727589,14,0,0,121.479,30.85038528
475,3715.1268,19,0,0,121.479,30.85940552
488,2952.174578,13,0,0,121.479,30.86842574
3653,4633.052921,15,0,0,121.48,30.80528389
2079,3305.303147,12,0,0,121.48,30.8143042
488,1588.184904,12,0,0,121.48,30.82332449
391,3074.051266,31,0,0,121.48,30.83234476
0,1769.418282,7,0,0,121.48,30.78724325
0,1716.514098,5,0,0,121.48,30.79626358
11385,6208.758228,78,14,0,121.481,31.38268167
11385,13612.26094,181,35,0,121.481,31.39170117
11385,13899.94425,178,187,1,121.481,31.40072066
11385,14432.05755,182,136,0,121.481,31.40974013
11385,827.9421525,11,2,0,121.481,31.41875959
11217,6479.143607,67,18,0,121.481,31.37366215
11385,12660.95219,208,55,0,121.482,31.34660353
11385,10976.02625,125,0,0,121.482,31.35562309
11385,4926.955442,35,11,0,121.482,31.36464263
21868,10484.73601,138,90,0,121.482,31.31052518
21868,8167.749455,127,67,0,121.482,31.31954479
11385,10201.8144,143,14,0,121.482,31.32856438
11385,11335.21053,131,79,0,121.482,31.33758396
40623,14091.37486,189,362,0,121.483,31.24738756
33577,13244.16263,171,478,0,121.483,31.25640726
42691,11849.31708,135,403,0,121.483,31.26542695
42691,8158.381426,122,91,1,121.483,31.27444662
42691,9534.671228,130,226,0,121.483,31.28346628
42691,8971.858457,126,248,0,121.483,31.29248593
21868,10640.86058,152,92,1,121.483,31.30150556
18678,9450.317096,111,70,1,121.484,31.19326908
39080,12578.33903,189,140,0,121.484,31.20228886
35036,9235.897916,132,789,0,121.484,31.23836785
35036,10337.17247,171,285,0,121.484,31.21130863
35036,11222.65593,164,203,1,121.484,31.22032838
35036,11884.64533,175,359,2,121.484,31.22934812
18687,13989.389,195,105,0,121.484,31.18424929
825,8277.257806,127,29,0,121.485,31.14816998
729,11316.4929,186,13,0,121.485,31.15718983
18437,12719.63762,197,32,0,121.485,31.16620966
0,4985.731058,39,12,0,121.485,31.12111037
154,3358.955378,27,0,0,121.485,31.13013025
155,5959.319154,79,5,0,121.485,31.13915013
18687,10356.10061,161,109,0,121.485,31.17522948
2811,13397.25066,132,6,0,121.486,31.07601074
5422,5485.471184,69,1,0,121.486,31.08503069
0,4310.526153,28,1,0,121.486,31.0579708
0,8021.793632,64,0,0,121.486,31.06699078
22,1206.567665,4,0,0,121.486,31.74357715
22,0,0,0,0,121.486,31.75259616
0,0,0,0,0,121.486,31.76161516
201,1052.4452,2,0,0,121.486,31.71652004
144,532.8311037,1,0,0,121.486,31.72553909
158,1028.37602,2,0,0,121.486,31.73455812
3179,3999.25991,23,8,0,121.486,31.09405063
0,8565.575827,85,26,0,121.486,31.10307056
1023,3312.060705,21,5,0,121.486,31.11209047
0,291.8785275,2,0,0,121.487,31.02189075
0,614.124867,4,0,0,121.487,31.03091078
0,808.4276469,5,0,0,121.487,31.0399308
211,3947.479864,27,0,0,121.487,31.00385065
0,3012.775153,12,0,0,121.487,31.01287071
0,7317.743328,31,0,0,121.487,31.04895081
215,2840.237814,11,0,0,121.487,31.6533863
180,1026.865341,3,0,0,121.487,31.66240545
1443,124.4252097,3,1,0,121.487,31.67142458
253,0,0,0,0,121.487,31.6804437
233,0,0,0,0,121.487,31.6894628
225,886.823607,5,0,0,121.487,31.69848189
243,1368.35971,7,0,0,121.487,31.70750097
244,1417.771473,8,0,0,121.487,30.99483058
286,0,0,0,0,121.488,31.60829038
286,2486.048695,6,0,0,121.488,31.61730959
253,2059.468927,12,0,0,121.488,31.62632879
245,0,0,0,0,121.488,31.63534798
247,779.8336368,6,0,0,121.488,31.64436715
198,2150.758101,9,0,0,121.488,31.59025192
286,3213.213494,15,0,0,121.488,31.59927116
368,2247.759728,22,0,0,121.488,30.93168972
488,1234.933873,12,0,0,121.488,30.94070988
330,2976.729068,15,0,0,121.488,30.9767904
2096,1660.229438,11,0,0,121.488,30.9858105
429,2765.07801,14,0,0,121.488,30.94973003
385,6457.650653,57,0,0,121.488,30.95875017
190,3643.785679,16,0,0,121.488,30.96777029
66,1658.723262,5,0,0,121.489,31.58123267
224,4758.417295,42,0,0,121.489,30.90462915
139,5454.570588,59,2,0,121.489,30.91364935
143,2751.566285,44,0,0,121.489,30.92266954
487,934.6920647,7,0,0,121.489,30.87756846
474,2272.382731,11,0,0,121.489,30.8865887
461,6080.25277,31,0,0,121.489,30.89560893
488,1152.7607,4,0,0,121.489,30.86854821
0,1590.968074,3,0,0,121.49,30.80540605
0,2908.203059,7,0,0,121.49,30.8144264
284,1368.691389,2,0,0,121.49,30.82344673
488,3195.142983,32,0,0,121.49,30.83246705
393,4314.94728,31,0,0,121.49,30.84148736
268,2318.29928,10,0,0,121.49,30.85050766
458,1557.520647,7,0,0,121.49,30.85952794
11124,10045.83339,115,35,0,121.491,31.40986436
11124,766.6441571,9,0,0,121.491,31.41888386
0,1845.2364,5,0,0,121.491,30.79638569
9570,13702.50004,182,156,0,121.492,31.38280576
10765,13168.22055,167,52,0,121.492,31.39182531
11385,13724.54767,162,59,0,121.492,31.40084484
21868,9836.530214,151,23,0,121.492,31.34672745
11385,5608.14104,57,34,0,121.492,31.35574705
9399,4845.293837,59,2,0,121.492,31.36476664
2493,13366.63774,167,63,1,121.492,31.37378621
21868,11867.81284,153,92,0,121.493,31.31064893
21868,5115.807461,56,26,0,121.493,31.31966858
21868,7558.695214,79,14,0,121.493,31.32868822
21868,7550.9815,105,48,0,121.493,31.33770784
42691,14470.76861,196,121,0,121.493,31.2835899
21868,8897.377234,122,120,0,121.493,31.29260959
21868,11970.03913,159,66,0,121.493,31.30162927
10270,8353.232051,154,442,0,121.494,31.23849125
17909,6483.698665,92,83,0,121.494,31.247511
20774,13551.22907,144,114,0,121.494,31.25653075
42571,12907.7891,129,302,0,121.494,31.26555048
12512,14433.60886,213,93,0,121.494,31.22045169
35036,6931.606873,95,186,1,121.494,31.22947148
21868,8757.369856,107,189,0,121.494,31.27457019
18687,9880.87388,184,3,0,121.495,31.19339226
0,13396.37181,225,82,0,121.495,31.15731284
9579,12766.25754,189,80,0,121.495,31.16633271
18408,8562.444749,116,34,0,121.495,31.20241209
13106,11188.35318,167,104,0,121.495,31.2114319
21435,14268.65171,246,142,0,121.495,31.17535258
18687,15106.27511,271,43,0,121.495,31.18437243
68,11485.78818,186,68,0,121.496,31.14829295
27,0,0,0,0,121.496,31.75272118
3177,5406.526204,55,24,0,121.496,31.1212332
142,4791.744065,33,14,0,121.496,31.13025313
117,6127.065429,45,54,0,121.496,31.13927305
6381,4632.619075,33,89,0,121.496,31.09417333
0,8209.287615,84,17,0,121.496,31.1031933
3099,5050.118159,56,2,0,121.496,31.11221326
0,2395.150114,15,0,0,121.497,31.03103318
0,1830.936015,6,1,0,121.497,31.04005324
1925,10234.05938,163,44,0,121.497,31.07613336
7194,8312.234498,127,86,1,121.497,31.08515335
0,3924.612796,21,1,0,121.497,31.04907329
0,4725.665672,29,0,0,121.497,31.05809333
0,7993.271034,68,5,0,121.497,31.06711335
27,244.7247535,1,0,0,121.497,31.74370213
286,1502.322738,3,0,0,121.497,31.68958752
286,0,0,0,0,121.497,31.69860665
286,0,0,0,0,121.497,31.70762577
286,316.6037613,5,0,0,121.497,31.71664488
266,3005.63221,17,0,0,121.497,31.72566398
279,2172.102041,7,0,0,121.497,31.73468306
0,1385.301943,4,0,0,121.498,31.02201311
116,2618.745627,16,0,0,121.498,31.00397292
0,2919.199912,16,0,0,121.498,31.01299302
284,4075.661469,19,0,0,121.498,31.6264532
266,1752.045972,7,0,0,121.498,31.63547243
191,1018.482227,3,0,0,121.498,31.64449164
189,211.5521501,1,0,0,121.498,31.65351085
264,0,0,0,0,121.498,31.66253003
289,0,0,0,0,121.498,31.67154921
3407,495.6038791,1,0,0,121.498,31.68056837
488,2832.069903,25,0,0,121.498,30.97691254
2655,2749.642548,18,1,0,121.498,30.98593268
3973,3990.094383,35,7,0,121.498,30.99495281
330,1836.4615,11,0,0,121.498,30.96789238
286,2382.374503,11,0,0,121.499,31.6084147
286,3760.545722,20,0,0,121.499,31.61743396
0,2824.127559,9,0,0,121.499,31.57233755
66,2513.388935,16,0,0,121.499,31.58135686
286,4644.504753,23,0,0,121.499,31.59037615
286,2606.540469,12,0,0,121.499,31.59939544
350,1416.031055,6,0,0,121.499,30.93181164
345,420.636267,5,0,0,121.499,30.94083184
482,4935.868933,34,0,0,121.499,30.90475094
264,11027.41287,113,0,0,121.499,30.91377119
26,3944.676853,19,0,0,121.499,30.92279142
362,801.2711596,8,0,0,121.499,30.94985204
139,5103.049105,47,0,0,121.499,30.95887222
426,14935.90352,224,11,0,121.5,30.8325885
488,6335.595069,71,1,0,121.5,30.84160885
487,953.9960159,5,0,0,121.5,30.87769012
483,1477.72095,9,0,0,121.5,30.88671041
488,16602.79108,235,1,0,121.5,30.89573068
741,3338.128957,17,2,0,121.5,30.85062919
297,900.7799825,5,0,0,121.5,30.85964951
488,1167.259788,5,0,0,121.5,30.86866982
0,704.3048318,2,0,0,121.501,30.80552737
0,1408.597805,4,0,0,121.501,30.81454776
136,1508.898338,15,0,0,121.501,30.82356813
0,408.8081634,1,0,0,121.501,30.79650696
57,2222.504788,20,14,0,121.502,31.382929
610,3932.51848,41,21,0,121.502,31.39194859
5163,3974.536608,66,22,0,121.502,31.40096816
5163,1797.467942,13,29,0,121.502,31.40998772
156,3428.045588,33,1,0,121.502,31.3739094
21868,8568.218456,91,8,0,121.503,31.34685052
11385,7665.428241,76,0,0,121.503,31.35587016
5696,3491.290846,31,0,0,121.503,31.36488978
21868,8047.309346,110,228,0,121.503,31.31077182
21868,625.6453887,11,191,1,121.503,31.31979151
21868,3119.18257,23,75,0,121.503,31.32881119
21868,10610.06565,119,2,0,121.503,31.33783086
18687,3547.833746,53,75,0,121.504,31.24763359
12314,12617.29939,160,231,4,121.504,31.25665338
19322,12123.6713,198,212,0,121.504,31.26567315
21868,10885.93295,171,218,0,121.504,31.27469291
21868,13956.28382,235,147,0,121.504,31.28371266
21868,9886.555535,124,143,0,121.504,31.29273239
21868,14024.25907,213,456,0,121.504,31.30175211
18687,11221.882,163,89,0,121.505,31.19351459
16398,12144.37713,216,285,3,121.505,31.23861379
18687,11535.14796,169,64,0,121.505,31.20253445
18687,6856.594499,110,16,0,121.505,31.21155431
18687,5502.701863,69,74,0,121.505,31.22057415
11289,15572.10525,183,46,0,121.505,31.22959397
18687,15095.76415,249,29,0,121.505,31.18449471
916,10720.06223,138,34,0,121.506,31.14841506
2917,11613.23284,188,33,0,121.506,31.15743499
10023,12572.60306,185,39,0,121.506,31.16645491
0,3806.066003,39,0,0,121.506,31.12135518
0,3907.833908,41,6,0,121.506,31.13037515
66,9012.173104,96,68,0,121.506,31.13939511
21435,16879.24529,299,24,0,121.506,31.17547482
1925,8340.195641,95,34,0,121.507,31.07625512
5988,6231.874278,81,20,0,121.507,31.08527516
0,3103.956297,19,3,0,121.507,31.058215
1157,5750.740967,37,12,0,121.507,31.06723507
280,0,0,0,0,121.507,31.74382623
0,0,0,0,0,121.507,31.75284533
286,5734.956062,38,0,0,121.507,31.72578799
280,2725.777959,9,0,0,121.507,31.73480712
6699,3203.955992,23,10,0,121.507,31.09429518
2191,4758.918949,53,2,0,121.507,31.1033152
826,2935.320071,15,2,0,121.507,31.11233519
0,1138.043892,4,1,0,121.508,31.02213461
0,2699.785471,17,14,0,121.508,31.03115473
0,1783.026636,8,2,0,121.508,31.04017484
397,2751.898445,15,2,0,121.508,31.00409434
305,3491.63631,22,2,0,121.508,31.01311448
0,3642.324341,28,2,0,121.508,31.04919493
3081,0,0,0,0,121.508,31.66265375
7186,743.4496669,1,0,0,121.508,31.67167297
2041,265.0332074,1,0,0,121.508,31.68069217
2595,1828.838001,5,0,0,121.508,31.68971136
154,464.3641787,2,0,0,121.508,31.69873054
253,0,0,0,0,121.508,31.70774971
286,5327.581468,41,0,0,121.508,31.71676886
4941,4599.592778,25,0,0,121.508,30.99507418
286,3543.270661,14,0,0,121.509,31.60853816
286,1552.435053,7,0,0,121.509,31.61755746
249,3000.572764,9,0,0,121.509,31.62657674
226,2606.247748,8,0,0,121.509,31.63559601
224,3063.279541,10,0,0,121.509,31.64461527
219,548.846376,6,0,0,121.509,31.65363452
198,815.6758126,5,0,0,121.509,31.59951885
104,1420.297472,3,0,0,121.509,30.93193271
390,4695.784749,23,0,0,121.509,30.94095296
488,2440.742156,16,0,0,121.509,30.97703383
2265,210.060226,4,0,0,121.509,30.98605401
488,5385.50646,37,0,0,121.509,30.9499732
317,8097.455339,81,0,0,121.509,30.95899342
6219,4130.58641,17,0,0,121.509,30.96801363
1216,1114.839423,2,0,0,121.51,31.56344147
252,2337.305241,9,0,0,121.51,31.57246083
100,2294.726874,24,0,0,121.51,31.58148018
224,5161.476496,65,0,0,121.51,31.59049952
451,4553.371859,48,1,0,121.51,30.90487189
487,4428.65054,40,0,0,121.51,30.91389217
380,3250.551812,20,2,0,121.51,30.92291245
456,944.9411527,4,0,0,121.51,30.87781094
388,1406.751507,2,0,0,121.51,30.88683127
443,904.2922443,26,0,0,121.51,30.89585158
431,896.8482024,3,0,0,121.51,30.8687906
0,948.2582518,1,0,0,121.511,30.80564784
0,4312.469873,27,2,0,121.511,30.81466827
16,7143.238271,53,0,0,121.511,30.82368869
441,4309.074308,38,0,0,121.511,30.8327091
476,11290.16911,109,0,0,121.511,30.8417295
694,4607.2983,42,1,0,121.511,30.85074988
361,2450.646207,16,0,0,121.511,30.85977024
180,3579.481291,34,0,0,121.513,31.38305137
110,1133.741977,2,0,0,121.513,31.392071
21868,8276.786409,100,0,0,121.513,31.34697272
18283,5923.777623,57,0,0,121.513,31.3559924
2234,7199.866903,52,0,0,121.513,31.36501207
156,4806.027675,34,0,0,121.513,31.37403173
21868,15935.8618,263,147,0,121.514,31.31089385
21868,11356.87573,166,89,0,121.514,31.31991358
21868,4366.422251,70,5,0,121.514,31.32893331
21868,4434.257995,50,24,1,121.514,31.33795302
21868,12000.62646,213,79,0,121.514,31.28383456
21868,13602.41752,211,250,3,121.514,31.29285433
21868,11530.85463,123,720,1,121.514,31.3018741
18687,13560.84378,226,160,2,121.515,31.23873547
18687,3904.784875,74,50,0,121.515,31.24775532
15832,11479.55226,125,73,0,121.515,31.25677515
14759,13002.03605,164,96,0,121.515,31.26579496
18687,12126.81913,186,73,0,121.515,31.22069575
18687,14285.87013,237,672,2,121.515,31.22971562
21868,12845.35576,191,252,0,121.515,31.27481477
18687,9823.525103,133,20,0,121.516,31.19363606
5674,6858.471961,86,19,0,121.516,31.15755629
5674,10335.79101,123,7,0,121.516,31.16657625
18687,12688.88869,209,29,0,121.516,31.20265597
18687,11940.14254,167,158,0,121.516,31.21167586
21435,9508.604643,149,27,0,121.516,31.1755962
21435,14091.20959,224,58,0,121.516,31.18461614
8244,11104.69102,173,60,0,121.517,31.14853631
2315,3609.03618,38,7,0,121.517,31.08539611
0,3729.408772,28,9,0,121.517,31.12147631
67,6395.347179,66,10,0,121.517,31.13049632
1924,13356.36648,273,5,0,121.517,31.13951632
0,5126.075314,56,6,0,121.517,31.09441618
0,1895.251874,10,0,0,121.517,31.10343624
0,3797.10404,23,15,0,121.517,31.11245628
0,3703.261218,41,9,0,121.518,31.02225527
0,1289.329322,23,0,0,121.518,31.03127543
0,674.3122353,5,0,0,121.518,31.04029558
2226,5493.286672,51,42,0,121.518,31.07637603
0,2504.274325,14,0,0,121.518,31.04931571
912,2163.069619,4,0,0,121.518,31.05833583
1354,4263.356009,25,47,0,121.518,31.06735594
0,0,0,0,0,121.518,31.74394946
280,925.1278914,1,0,0,121.518,31.69885356
286,379.2739977,3,0,0,121.518,31.70787276
286,2569.288323,10,0,0,121.518,31.71689196
213,2660.356874,12,1,0,121.518,31.72591114
0,0,0,0,0,121.518,31.73493031
479,4927.953815,31,0,0,121.519,31.00421491
0,2529.99766,16,0,0,121.519,31.0132351
244,6453.854225,26,0,0,121.519,31.63571873
243,2116.681573,11,0,0,121.519,31.64473803
1365,9.777745383,1,0,0,121.519,31.65375732
301,399.8171247,1,0,0,121.519,31.66277659
4759,264.0923781,2,0,0,121.519,31.67179585
3527,0,0,0,0,121.519,31.6808151
108,96.29888943,1,0,0,121.519,31.68983433
488,921.5774206,4,0,0,121.519,30.97715427
478,0,0,0,0,121.519,30.9861745
400,2704.341549,7,0,0,121.519,30.99519471
4815,2113.187094,9,0,0,121.519,30.95911378
488,1859.858375,11,0,0,121.519,30.96813403
286,4755.786453,22,0,0,121.52,31.60866074
210,4830.881379,22,0,0,121.52,31.61768008
277,3911.685718,18,0,0,121.52,31.62669941
252,3341.504645,16,0,0,121.52,31.57258325
171,6426.587376,45,0,0,121.52,31.58160264
124,3788.628178,35,0,0,121.52,31.59062202
286,2010.406759,7,0,0,121.52,31.59964139
406,2263.523014,12,0,0,121.52,30.93205294
488,4447.746247,20,0,0,121.52,30.94107323
488,2608.741862,16,0,0,121.52,30.90499199
488,1438.772891,10,0,0,121.52,30.91401232
488,1842.412897,12,2,0,121.52,30.92303264
488,3678.52196,22,0,0,121.52,30.95009351
347,120.8922111,2,0,0,121.52,30.89597164
1216,1742.683377,3,0,0,121.521,31.56356384
314,6674.120861,64,1,0,121.521,30.83282886
1120,3861.647748,44,0,0,121.521,30.8418493
483,1282.544663,6,0,0,121.521,30.87793091
404,2353.814792,11,0,0,121.521,30.88695128
1373,1058.336679,6,0,0,121.521,30.85086972
467,271.8022339,3,0,0,121.521,30.85989013
408,1989.00353,8,0,0,121.521,30.86891053
0,1781.408989,18,0,0,121.522,30.81478795
16,9781.106756,88,1,0,121.522,30.82380841
137,3219.396446,33,3,0,121.523,31.38317289
137,700.734434,2,0,0,121.523,31.39219256
158,6129.484256,56,0,0,121.523,31.3741532
11025,4798.950457,76,0,0,121.524,31.34709406
12321,9054.175638,96,1,0,121.524,31.35611378
277,7248.180247,49,0,0,121.524,31.3651335
21868,11547.88921,224,63,0,121.524,31.31101502
21868,15884.83592,242,158,0,121.524,31.3200348
21868,8655.84198,111,56,0,121.524,31.32905456
21868,11275.73126,200,13,0,121.524,31.33807432
18687,3092.739899,47,12,0,121.525,31.24787619
18140,12507.81652,136,75,0,121.525,31.25689606
20346,12214.26961,171,134,0,121.525,31.26591592
21868,11205.87341,161,91,0,121.525,31.27493577
21868,14749.19072,235,147,0,121.525,31.2839556
21868,11477.78388,169,77,0,121.525,31.29297542
21868,15232.7383,256,62,0,121.525,31.30199522
21435,11932.73998,212,16,0,121.526,31.19375667
18687,12693.76829,178,65,0,121.526,31.2388563
21435,9969.927979,144,31,0,121.526,31.20277663
21435,10986.26535,161,123,0,121.526,31.21179656
21435,13867.38051,225,183,0,121.526,31.22081649
18687,13902.44403,256,203,0,121.526,31.2298364
18687,12336.24227,201,111,0,121.526,31.18473671
25,16628.5579,273,25,0,121.527,31.14865672
64,15551.03903,222,7,0,121.527,31.15767673
511,13566.09096,195,44,0,121.527,31.16669674
187,2925.919985,23,1,0,121.527,31.12159658
91,10217.44526,114,5,0,121.527,31.13061664
120,11159.93649,161,3,0,121.527,31.13963668
21435,7818.862098,121,14,0,121.527,31.17571673
0,76.64012467,1,0,0,121.528,31.0764961
0,605.0484791,4,0,0,121.528,31.08551622
0,11436.35797,105,18,0,121.528,31.05845581
0,8037.368221,61,47,0,121.528,31.06747596
0,0,0,0,0,121.528,31.74407182
186,71.75228349,1,0,0,121.528,31.72603341
0,0,0,0,0,121.528,31.73505262
1300,2667.970015,16,0,0,121.528,31.09453633
0,5154.412432,41,7,0,121.528,31.10355643
0,1714.788185,12,4,0,121.528,31.11257651
0,4632.788665,41,10,0,121.529,31.02237508
0,4832.537897,36,4,0,121.529,31.03139528
775,4351.221604,33,3,0,121.529,31.04041547
488,2110.187981,11,1,0,121.529,31.00433463
0,3879.563136,20,0,0,121.529,31.01335486
899,10135.75238,103,10,0,121.529,31.04943565
285,1847.541385,5,0,0,121.529,31.66289856
238,2254.127324,17,0,0,121.529,31.67191787
70,2701.289731,26,1,0,121.529,31.68093716
71,1535.097423,2,0,0,121.529,31.68995644
194,0,0,0,0,121.529,31.6989757
286,1847.343448,9,0,0,121.529,31.70799495
186,1127.290548,5,0,0,121.529,31.71701419
386,2739.222135,12,0,0,121.529,30.99531439
229,3687.523818,17,0,0,121.53,31.60878246
276,5499.305583,34,0,0,121.53,31.61780184
152,3334.119143,14,0,0,121.53,31.62682121
174,5360.452039,24,0,0,121.53,31.63584057
224,1324.547831,5,0,0,121.53,31.64485992
286,1399.770826,3,0,0,121.53,31.65387925
270,3618.633129,22,0,0,121.53,31.59976306
466,281.7479158,1,0,0,121.53,30.93217232
452,1951.851006,7,0,0,121.53,30.94119266
1463,1896.053839,19,0,0,121.53,30.92315198
488,1338.904171,6,1,0,121.53,30.97727386
342,2075.267532,11,0,0,121.53,30.98629413
488,1564.780747,9,0,0,121.53,30.95021298
488,0,0,0,0,121.53,30.95923329
412,0,0,0,0,121.53,30.96825358
1588,891.3942512,5,0,0,121.531,31.55466588
4432,2246.930137,11,0,0,121.531,31.56368534
242,1671.97461,10,0,0,121.531,31.57270479
221,2708.416036,15,0,0,121.531,31.58172423
204,3556.286985,20,0,0,121.531,31.59074365
488,1874.299754,9,0,0,121.531,30.90511124
488,1975.28916,11,0,0,121.531,30.91413162
400,1828.099276,5,0,0,121.531,30.87805004
383,820.0922593,3,0,0,121.531,30.88707045
488,804.4743487,4,0,0,121.531,30.89609085
174,626.2815999,5,0,0,121.531,30.86000917
473,2194.898995,14,0,0,121.531,30.86902961
16,3652.542195,21,0,0,121.532,30.82392729
170,537.1966862,10,0,0,121.532,30.83294778
317,2464.082272,8,0,0,121.532,30.84196826
401,2405.066569,8,1,0,121.532,30.85098872
1243,3550.332744,27,0,0,121.534,31.38329354
1243,0,0,0,0,121.534,31.39231325
7366,3811.517634,48,1,0,121.534,31.34721454
21435,7466.8284,67,0,0,121.534,31.35623431
12512,10064.12305,147,6,0,121.534,31.36525406
119,10779.50975,85,1,0,121.534,31.37427381
21868,11096.52169,179,99,0,121.535,31.31113533
21868,11508.83567,140,67,0,121.535,31.32015515
21868,12855.85542,182,96,0,121.535,31.32917496
21868,5744.592367,80,20,0,121.535,31.33819476
21868,10444.37396,163,93,0,121.535,31.28407578
21868,13177.81133,219,118,1,121.535,31.29309564
21868,14653.70594,205,96,0,121.535,31.30211549
18687,13524.69806,178,48,0,121.536,31.23897627
18687,7120.983356,100,36,0,121.536,31.2479962
17991,5663.348292,78,21,0,121.536,31.25701612
