城市定位,区县定位,街道定位,小区定位,热度,参考均价,建筑年代,建筑类型,物业费,物业,开发商,楼栋总数,房屋总数,经度,纬度,房龄
南京,秦淮 ,秦虹   ,雅居乐花园              ,1776,40139,2006,塔板结合         ,,雅居乐物业管理服务有限公司南京分公司        ,南京雅居乐房地产开发有限公司             ,22,2748,118.80562  ,32.016062,13.0
南京,秦淮 ,大光路  ,蓝旗新村               ,212,30166,1979,塔楼/板楼        ,,街道办事处（委员会）代管物业            ,南京市白下区房产局                  ,56,2359,118.825607 ,32.031813,40.0
南京,秦淮 ,大光路  ,明御大厦               ,2,,1985,塔板结合         ,0.5,南京欣图物业管理有限公司              ,南京市白下区房产局                  ,1,176,118.821866 ,32.030645,34.0
南京,建邺 ,万达广场 ,北辰旭辉铂悦金陵           ,155,58340,2017,塔楼/板楼/塔板结合   ,1.9,上海永升物业管理有限公司              ,南京旭辰置业有限公司                 ,7,500,118.733838 ,32.030503,2.0
南京,玄武 ,长江路  ,观音阁                ,22,38011,1990,板楼           ,0.5,街道办事处（委员会）代管物业            ,南京市政建设开发有限公司               ,3,167,118.7982536,32.05428592,29.0
南京,鼓楼 ,金陵 ,燕康园                ,64,25993,2000,塔板结合         ,0.5,街道办事处（委员会）代管物业            ,南京一江房地产开发总公司               ,15,623,118.772567 ,32.116194,19.0
南京,建邺 ,湖西街  ,云锦路                ,0,,,未知类型         ,,暂无信息                      ,暂无信息                       ,1,1,118.7491882,32.03161559,
南京,玄武 ,长江路  ,长发科技数码大厦           ,1,,1999,塔板结合         ,0.5,街道办事处（委员会）代管物业            ,无开发商                       ,1,20,118.796347 ,32.055539,20.0
南京,栖霞 ,万寿   ,燕江新城山水苑            ,22,17452,2013,塔楼/板楼/塔板结合   ,1.5,业主自筹物业                    ,无开发商                       ,11,3271,118.84877  ,32.136078000000005,6.0
南京,秦淮 ,大光路  ,光华东街               ,11,28509,1981,板楼/塔板结合      ,,无物业管理服务                   ,南京城市建设开发（集团）总公司            ,7,198,118.826293 ,32.029758,38.0
南京,玄武 ,长江路  ,石婆婆庵               ,68,53844,1991,塔板结合         ,,无物业管理服务                   ,南京市政建设开发有限公司               ,11,241,118.798775 ,32.052036,28.0
南京,雨花台,板桥   ,金地自在城第八街区          ,128,24077,2011,塔楼/板楼        ,1.9,上海金地物业服务有限公司南京分公司         ,金地集团南京置业发展有限公司             ,11,1880,118.670319 ,31.907362,8.0
南京,溧水 ,溧水城中 ,分龙岗46号             ,0,,,未知类型         ,,暂无信息                      ,暂无信息                       ,2,9,119.040995 ,31.66092796,
南京,秦淮 ,瑞金路  ,御道街10号12号          ,11,39154,1988,板楼           ,0.4,街道办事处（委员会）代管物业            ,南京市白下区房产局                  ,3,118,118.8218153,32.043511800000005,31.0
南京,建邺 ,万达广场 ,万达金街西区             ,2,21036,2009,板楼           ,5.3,大连万达物业管理有限公司南京分公司         ,南京万达广场投资有限公司               ,1,177,118.7502595,32.0394418,10.0
南京,溧水 ,溧水恒大 ,恒大金碧天下（待处理）        ,48,23770,2000,板楼           ,,暂无信息                      ,南京恒大富丰置业有限公司               ,143,244,119.0735757,31.70101632,19.0
南京,浦口 ,桥北   ,天润城第九街区            ,9,22333,2009,板楼           ,,南京苏宁物业管理有限公司              ,南京苏宁房地产开发有限公司              ,16,850,118.738786 ,32.159064,10.0
南京,栖霞 ,仙林   ,保利罗兰香谷             ,489,35255,2013,板楼/塔板结合      ,1.9,保利物业管理有限公司江苏分公司           ,江苏保利宁祥房地产开发有限公司            ,13,1567,118.990787 ,32.13663905,6.0
南京,高淳 ,高淳   ,丹凤雅苑               ,1,8704,2006,板楼           ,,暂无信息                      ,暂无信息                       ,9,191,118.885652 ,31.331971999999997,13.0
南京,栖霞 ,马群   ,百水芊城上水坊            ,90,21925,2004,板楼           ,0.5,江苏长江物业管理有限公司              ,南京市栖霞区房地产综合开发总公司           ,12,750,118.912702 ,32.054562,15.0
南京,浦口 ,江浦街道 ,西水湾家园1至22幢         ,63,18678,2004,板楼           ,0.5,业主自筹物业                    ,南京市政建设开发有限公司               ,22,888,118.6272518,32.04923934,15.0
南京,浦口 ,江浦街道 ,团结村花园组             ,1,20588,,塔板结合         ,,暂无信息                      ,暂无信息                       ,1,6,118.636094 ,32.054331,
南京,栖霞 ,迈皋桥  ,栖霞建设迈皋桥G53地块       ,0,,,未知类型         ,,暂无信息                      ,暂无信息                       ,1,920,118.826126 ,32.113165,
南京,栖霞 ,马群   ,南湾营润康苑             ,100,21340,2004,板楼           ,,江苏长江物业管理有限公司              ,南京商茂房地产开发有限责任公司            ,20,1302,118.9091624,32.04561914,15.0
南京,玄武 ,后宰门  ,清溪路5号              ,32,30804,1970,板楼           ,,暂无信息                      ,南京市政建设开发有限公司               ,8,276,118.8297875,32.05032529,49.0
南京,建邺 ,南苑   ,安民村                ,92,29497,1991,板楼           ,,街道办事处（委员会）代管物业            ,南京市建邺房地产开发公司               ,9,702,118.756402 ,32.031703,28.0
南京,栖霞 ,迈皋桥  ,东井村39号             ,41,26545,1980,板楼           ,0.4,私人承办物业                    ,南京栖霞建设股份有限公司               ,24,710,118.812166 ,32.10584,39.0
南京,建邺 ,奥体   ,保利香槟国际             ,584,50730,2011,板楼/塔板结合      ,1.9,保利物业管理有限公司江苏分公司           ,保利江苏房地产发展有限公司              ,22,1477,118.7238793,31.98687442,8.0
南京,江宁 ,麒麟镇  ,启迪方洲雅园             ,74,24721,2017,塔楼/塔板结合      ,1.9,北京华清物业管理有限责任公司            ,江苏启迪科技园发展有限公司              ,4,536,118.913234 ,32.035071,2.0
南京,建邺 ,奥体   ,融侨中央花园2期           ,264,49500,2008,塔楼           ,1.85,街道办事处（委员会）代管物业            ,江苏融侨置业有限公司                 ,6,562,118.726482 ,32.009555999999996,11.0
南京,六合 ,大厂   ,晓山北村南苑             ,3,17965,2002,板楼           ,,无物业管理服务                   ,开发区建设集团建设开发分公司开发           ,10,492,118.7389781,32.21963339,17.0
南京,鼓楼 ,定淮门大街,清江花苑明月园            ,301,57578,1996,板楼           ,0.9,私人承办物业                    ,南京金世界房地产开发有限公司             ,11,578,118.750695 ,32.073153999999995,23.0
南京,鼓楼 ,建宁路  ,金达花园               ,160,26661,2010,板楼           ,0.8,无物业管理服务                   ,无开发商                       ,9,2407,118.775096 ,32.104772,9.0
南京,溧水 ,溧水城北 ,秦淮缘小区              ,0,11564,2000,板楼           ,0.3,暂无信息                      ,南京晨光集团                     ,8,198,119.029518 ,31.670734000000003,19.0
南京,栖霞 ,栖霞其它 ,正荣悦东府              ,12,,,未知类型         ,,暂无信息                      ,暂无信息                       ,4,1258,119.090675 ,32.196749,
南京,鼓楼 ,三牌楼  ,紫竹苑小区              ,69,30078,1998,板楼           ,0.3,街道办事处（委员会）代管物业            ,南京鼓楼城镇建设综合开发（集团）公司         ,4,224,118.7782714,32.09117818,21.0
南京,秦淮 ,夫子庙  ,瞻园路                ,19,36304,1988,板楼           ,1,街道办事处（委员会）代管物业            ,南京市秦淮区城镇建设综合开发总公司          ,13,907,118.79093  ,32.026531,31.0
南京,鼓楼 ,龙江   ,月光广场               ,257,33878,2000,塔楼           ,,南京新鸿运物业管理公司               ,南京21世纪房地产有限公司              ,5,1296,118.7517653,32.06505319,19.0
南京,六合 ,大厂   ,海棠花园               ,12,16987,1978,板楼           ,0.3,街道办事处（委员会）代管物业            ,上海富盛经济开发区开发有限公司            ,39,1056,118.7478926,32.22253144,41.0
南京,溧水 ,溧水其它 ,福晟庭院               ,1,11236,1996,塔楼/平房        ,,21世纪假日花园物业管理              ,南京溧水安居经济住房开发有限公司           ,12,146,119.0016633,31.61702101,23.0
南京,秦淮 ,秦虹   ,九龙盛世园              ,171,32493,2005,板楼           ,,业主自筹物业                    ,南京河西房地产综合开发有限公司            ,7,372,118.8175854,32.01874821,14.0
南京,鼓楼 ,龙江   ,石头城                ,134,34040,1985,板楼/塔板结合      ,,街道办事处（委员会）代管物业            ,南京鼓楼城镇建设综合开发（集团）公司         ,76,2584,118.758284 ,32.064083000000004,34.0
南京,浦口 ,江浦街道 ,凤凰大街9号             ,2,22001,1995,塔板结合         ,0.8,暂无信息                      ,绿城集团                       ,2,78,118.641199 ,32.069421999999996,24.0
南京,鼓楼 ,湖南路  ,人和街4号              ,2,44335,1988,板楼           ,,业主自筹物业                    ,万源人和农业开发有限公司               ,2,42,118.777988 ,32.075423,31.0
南京,雨花台,梅山   ,建绿新苑               ,19,16981,2010,板楼           ,,暂无信息                      ,铁建集团                       ,8,396,118.64335  ,31.902786,9.0
南京,秦淮 ,新街口  ,龙台国际大厦             ,6,27024,2006,塔板结合         ,5,业主自筹物业                    ,无开发商                       ,1,290,118.7994307,32.0467697,13.0
南京,秦淮 ,新街口  ,游府西街36号            ,0,,,板楼           ,,暂无信息                      ,暂无信息                       ,2,15,118.7967368,32.04488026,
南京,鼓楼 ,建宁路  ,龙湖紫都城              ,9,,2010,板楼           ,4.75,龙湖物业服务集团有限公司南京分公司         ,南京名扬置业有限责任公司               ,2,528,118.77944  ,32.100640000000006,9.0
南京,雨花台,铁心桥  ,韩府山庄               ,17,,2010,板楼           ,,无物业管理服务                   ,无开发商                       ,25,745,118.7586535,31.94803898,9.0
南京,栖霞 ,燕子矶  ,和燕路467号            ,1,24534,1989,板楼           ,,暂无信息                      ,无                          ,2,114,118.827277 ,32.137615999999994,30.0
南京,鼓楼 ,宁海路  ,南东瓜市16号            ,40,58938,1980,塔板结合         ,0.5,街道办事处（委员会）代管物业            ,南京鼓楼城镇建设综合开发(集团)公司         ,2,52,118.779133 ,32.058223,39.0
南京,江宁 ,东山镇  ,瑞祥佳苑               ,0,22532,2014,塔板结合         ,,业主自筹物业                    ,暂无信息                       ,10,642,118.8666356,31.97783649,5.0
南京,建邺 ,奥南   ,鱼嘴金茂悦              ,22,,,塔板结合         ,,暂无信息                      ,暂无信息                       ,11,1616,118.682454 ,31.976646999999996,
南京,栖霞 ,尧化门  ,爱涛艺郡临枫             ,17,25696,2007,板楼           ,0.8,江苏爱涛物业管理有限公司              ,江苏爱涛置业有限公司                 ,6,320,118.8775499,32.12689701,12.0
