name, lat, lng, province, city, area, address, tag
'中国工商银行(广州华碧支行)', 23.003915, 113.363882, '广东省', '广州市', '番禺区', '广州市番禺区南村镇迎宾路段华南碧桂园会所第(1-5、D-H)-1号商铺', '金融;银行'
'广州农商银行(万博支行)', 23.016734, 113.357748, '广东省', '广州市', '番禺区', '广州市番禺区万博四路与汇智一路交叉路口东北侧(敏捷海大大厦)', '金融;信用社'
'中国工商银行(广州星河湾支行)', 23.032964, 113.344273, '广东省', '广州市', '番禺区', '广州市番禺区南村镇番禺大道北1号广州星河湾酒店一层5号商铺、二层21号商铺', '金融;银行'
'中国银行24小时自助银行(广州番禺雅居乐支行)', 23.01064, 113.38532, '广东省', '广州市', '番禺区', '兴南大道398号广州雅居乐花园六期灏湖居南区九幢', '金融;atm'
'中国银行24小时自助银行', 23.013339, 113.354995, '广东省', '广州市', '番禺区', '广州市番禺区汇智三路与万博二路交叉路口东北侧(广州番禺万达广场店)', '金融;atm'
'中国建设银行24小时自助银行(南村支行)', 23.009129, 113.390311, '广东省', '广州市', '番禺区', '兴业大道921-929号长华大厦101首层', '金融;atm'
'中国建设银行24小时自助银行(南华路店)', 23.01379, 113.396518, '广东省', '广州市', '番禺区', '广州市番禺区文明路与市新公路交叉路口往西约100米(南村医院)', '金融;atm'
'中信银行24小时自助银行(万博支行)', 23.019498, 113.344675, '广东省', '广州市', '番禺区', '南大路与番禺大道北交叉口北150米', '金融;atm'
'中国银行ATM(广州番禺天安科技支行)', 22.985073, 113.377797, '广东省', '广州市', '番禺区', '广州市番禺区番禺大道北555天安总部2号楼首层', '金融;atm'
'招商银行24小时自助银行(广州雅居乐支行)', 23.016008, 113.367788, '广东省', '广州市', '番禺区', '广东省广州市番禺区南村镇员岗观景路雅居乐花园会所', '金融;atm'
'中国建设银行24小时自助银行(锦绣香江支行)', 23.004779, 113.353223, '广东省', '广州市', '番禺区', '锦绣香江花园紫荆雅园CD栋商业大厦首层花园入口处A1区', '金融;atm'
'广发银行24小时自助银行(广州万博支行)', 23.0175, 113.357717, '广东省', '广州市', '番禺区', '广东省广州市番禺区南村镇兴南大道276号1层', '金融;atm'
'中国农业银行24小时自助银行(雅居乐花园商业步行街店)', 23.015066, 113.368801, '广东省', '广州市', '番禺区', '广州市广州雅居乐花园商业步行街15幢2号首层', '金融;atm'
'平安银行24小时自助银行(广州南村雅居乐社区支行)', 23.015503, 113.3682, '广东省', '广州市', '番禺区', '南村镇兴南大道398号雅居乐花园商业街一期广场旁', '金融;atm'
'中国银行24小时自助银行(广州番禺星河湾大酒店支行)', 23.032615, 113.34456, '广东省', '广州市', '番禺区', '迎宾路星河湾大酒店附楼首层', '金融;atm'
'广州农商银行24小时自助银行(登云大路)', 23.022113, 113.351414, '广东省', '广州市', '番禺区', '登云大路13号', '金融;atm'
'招商银行ATM', 23.028424, 113.391103, '广东省', '广州市', '番禺区', '广州市番禺区市头滨江路(雅居乐剑桥汇)', '金融;atm'
'浦发银行24小时自助银行服务(广州番禺新城支行)', 23.013028, 113.354387, '广东省', '广州市', '番禺区', '广东省广州市番禺区万博二路99号', '金融;atm'
'中国农业银行24小时自助银行(广州番禺兴业大道支行)', 22.999524, 113.36808, '广东省', '广州市', '番禺区', '南村镇南村兴业大道华南碧桂园东门2-8号', '金融;atm'
'中国农业银行24小时自助银行', 22.977473, 113.352732, '广东省', '广州市', '番禺区', '广东省广州市番禺区市广路242号广东文艺职业学院', '金融;atm'
'广州银行24小时自助银行', 22.986748, 113.390113, '广东省', '广州市', '番禺区', '南村镇樟边村为民中路21号', '金融;atm'
'广州银行24小时自助银行服务(广州华南支行)', 23.013903, 113.35675, '广东省', '广州市', '番禺区', '广州市番禺区万惠一路与汇智三路交叉路口往东约50米(广州番禺万达广场店)', '金融;atm'
'中国建设银行24小时自助银行(东艺路店)', 22.97585, 113.349782, '广东省', '广州市', '番禺区', '广州市番禺区东艺路14号附近', '金融;atm'
'深圳发展银行ATM(海印又一城奥特莱斯广场)', 23.004126, 113.356037, '广东省', '广州市', '番禺区', '广州市番禺区番禺大道北383号海印又一城奥特莱斯广场B1', '金融;atm'
'招商银行24小时自助银行(天安支行)', 22.985482, 113.37378, '广东省', '广州市', '番禺区', '番禺区番禺大道北555号', '金融;atm'
'招商银行24小时自助银行(广州星河湾支行)', 23.032668, 113.344181, '广东省', '广州市', '番禺区', '番禺大道北1号星河湾酒店1层', '金融;atm'
'广州农村商业银行24小时自助银行(南村支行)', 23.013211, 113.398702, '广东省', '广州市', '番禺区', '广州市番禺区市新公路与南山大道交叉路口东南侧(南园酒店东南侧)', '金融;atm'
'广州农商银行24小时自助银行(坑头支行)', 22.989744, 113.403518, '广东省', '广州市', '番禺区', '南村镇坑头村西和路23号', '金融;atm'
'中国工商银行24小时自助银行(祈福缤纷汇支行)', 22.976801, 113.341247, '广东省', '广州市', '番禺区', '广州市番禺区福华路与市广路交叉路口往南约100米(祈福集团中心)', '金融;atm'
'广州农商银行24小时自助银行(江南分理处)', 22.997724, 113.376833, '广东省', '广州市', '番禺区', '南村镇江南村南里路28号', '金融;atm'
'广发银行24小时自助银行', 22.974933, 113.341242, '广东省', '广州市', '番禺区', '广州市番禺区福华路与鸿福路交叉路口往东北约100米(祈福酒店)', '金融;atm'
'广州农商银行24小时自助银行(新水坑分理处)', 22.981603, 113.39447, '广东省', '广州市', '番禺区', '市新路新水坑村段8号', '金融;atm'
'广州农商银行24小时自助银行(沙头龙美分社)', 22.974666, 113.376978, '广东省', '广州市', '番禺区', '广东省广州市番禺区番禺大道北909', '金融;atm'
'九江银行24小时自助银行', 23.012893, 113.354556, '广东省', '广州市', '番禺区', '广州市番禺区万博二路与汇智三路交叉口东100米', '金融;atm'
'广州银行24小时自助银行(科技园支行)', 22.985147, 113.376855, '广东省', '广州市', '番禺区', '天安总部中心1号楼101', '金融;atm'
'农村信用合作社', 23.016442, 113.402016, '广东省', '广州市', '番禺区', '广东省广州市番禺区北大街31号附近', '金融;信用社'
'广州农商银行ATM(樟边分理处)', 22.990242, 113.38962, '广东省', '广州市', '番禺区', '广东省广州市番禺区南村镇樟边村爱民路7号', '金融;atm'
'中国建设银行24小时自助银行(雅居乐支行)', 23.015228, 113.370422, '广东省', '广州市', '番禺区', '南村镇观景路216号', '金融;atm'
'中国农业银行24小时自助银行(大石街星河湾酒店后翼西北侧)', 23.032964, 113.344109, '广东省', '广州市', '番禺区', '广东省广州市番禺区大石街星河湾酒店后翼西北侧', '金融;atm'
'中国建设银行24小时自助银行(北约街)', 22.994172, 113.403993, '广东省', '广州市', '番禺区', '广东省广州市番禺区永宁大道西2号', '金融;atm'
'广州农商银行24小时自助银行(番禺万达支行)', 23.013114, 113.354517, '广东省', '广州市', '番禺区', '汇智三路73-75号', '金融;atm'
'广州农商银行24小时自助银行(万博支行)', 23.016627, 113.357918, '广东省', '广州市', '番禺区', '万博四路50', '金融;atm'
'中国建设银行24小时自助银行(广州番禺天安支行)', 22.984785, 113.377996, '广东省', '广州市', '番禺区', '番禺大道北555天安总部2号楼首层', '金融;atm'
'中国建设银行24小时自助银行', 23.032692, 113.344425, '广东省', '广州市', '番禺区', '广东省广州市番禺区番禺大道北1号', '金融;atm'
'中国农业银行24小时自助银行(沙溪支行)', 23.039141, 113.351711, '广东省', '广州市', '番禺区', '广东省广州市番禺区沙溪大道358', '金融;atm'
'中国工商银行24小时自助银行', 23.003727, 113.363658, '广东省', '广州市', '番禺区', '广州市番禺区华南碧桂园会所1层', '金融;atm'
'中国银行24小时自助银行', 22.976675, 113.341236, '广东省', '广州市', '番禺区', '广州市番禺区福华路与市广路交叉路口往南约100米(祈福集团中心)', '金融;atm'
'广州农商银行24小时自助银行(清华坊分理处)', 23.008902, 113.389508, '广东省', '广州市', '番禺区', '广州市番禺区兴业大道东与西环南路交叉路口西侧(长华大厦西侧约50米)', '金融;atm'
'广州农商银行24小时自助银行', 23.029081, 113.390562, '广东省', '广州市', '番禺区', '广州市番禺区', '金融;atm'
'广州农商银行ATM(平安二路)', 22.982139, 113.360971, '广东省', '广州市', '番禺区', '广州市番禺区榄塘路与光明北路交叉路口北侧(新光创意小镇东南侧约150米)', '金融;atm'
'广州农商银行(广州沙溪支行)', 23.039075, 113.352226, '广东省', '广州市', '番禺区', '沙溪大道282号珠江花园榕江街5-7号', '金融;信用社'
'广州农村商业银行ATM', 23.022928, 113.401827, '广东省', '广州市', '番禺区', '广东省广州市番禺区市头大道南路18', '金融;atm'
'广州农商银行24小时自助银行(蝶恋花路分理处)', 23.026551, 113.35484, '广东省', '广州市', '番禺区', '蝶恋花路22号附近', '金融;atm'
'中国建设银行24小时自助银行(海怡半岛支行)', 23.039256, 113.348849, '广东省', '广州市', '番禺区', '广东省广州市番禺区洛浦街沙溪大道254~256号', '金融;atm'
'中国银行24小时自助银行(海怡半岛支行)', 23.036906, 113.357411, '广东省', '广州市', '番禺区', '南村镇沙溪大道480号海怡半岛花园商业街1层C5号', '金融;atm'
'中国银行24小时自助银行', 23.025477, 113.419569, '广东省', '广州市', '番禺区', '广东省广州市番禺区南村镇暨南大学南校区T4宿舍楼', '金融;atm'
'广州农商银行24小时自助银行', 23.015404, 113.37249, '广东省', '广州市', '番禺区', '广东省广州市番禺区观景路268东70米', '金融;atm'
'渣打银行(中国)广州番禺支行', 22.977037, 113.341533, '广东省', '广州市', '番禺区', '广东省广州市番禺区福华路15号809房', '金融;银行'
'广州农商银行24小时自助银行(天安支行)', 22.985487, 113.376899, '广东省', '广州市', '番禺区', '番禺大道北555号(番禺节能科技园内天安总部中心1号楼104房)', '金融;atm'
'中国工商银行24小时自助银行(广州华南雅居乐支行)', 23.016596, 113.372084, '广东省', '广州市', '番禺区', '广东省广州市番禺区南大路广州雅居乐花园会所', '金融;atm'
'广州市农村商业银行(里仁洞支行)', 22.994786, 113.354719, '广东省', '广州市', '番禺区', '广州市番禺区兴业大道自在城市花园50号商铺', '金融;信用社'
'中国工商银行24小时自助银行(广州南村支行)', 23.009491, 113.400706, '广东省', '广州市', '番禺区', '广州市番禺区南兴花园', '金融;atm'
'广州市农村商业银行(永成支行)', 23.019145, 113.345111, '广东省', '广州市', '番禺区', '广东省广州市番禺区南村镇塘步西村塘西路中信银行向东南方向50米', '金融;信用社'
'广州市农村商业银行(南村支行)', 23.013359, 113.398707, '广东省', '广州市', '番禺区', '广州市番禺区市新公路与南山大道交叉路口东南侧(南园酒店东侧)', '金融;信用社'
'广州农商银行(清华坊分理处)', 23.00889, 113.389463, '广东省', '广州市', '番禺区', '广州市番禺区兴业大道东与西环南路交叉路口西侧(长华大厦西侧约50米)', '金融;信用社'
'广州市农村商业银行(番禺万达支行)', 23.013217, 113.354603, '广东省', '广州市', '番禺区', '万达广场汇智三路73-75号', '金融;信用社'
'广州农商银行(坑头支行)', 22.989696, 113.403488, '广东省', '广州市', '番禺区', '广州市番禺区西和路23号', '金融;信用社'
'广州农商银行', 23.029075, 113.39038, '广东省', '广州市', '番禺区', '广州市番禺区', '金融;银行'
'广州农商银行(市头分理处)', 23.022903, 113.40194, '广东省', '广州市', '番禺区', '广州市番禺区市头大道南路与西街交叉路口西北侧(惠芳楼东南侧)', '金融;银行'
'中国工商银行24小时自助银行(广州碧华坊支行)', 23.000201, 113.357395, '广东省', '广州市', '番禺区', '广州市番禺区碧华商业二街1号', '金融;atm'
'广州农商银行(江南支行)', 22.997801, 113.376867, '广东省', '广州市', '番禺区', '南村镇江南村南里路28号', '金融;信用社'
'广州农商银行(天安分理处)', 22.98546, 113.376897, '广东省', '广州市', '番禺区', '番禺大道北555号番禺节能科技园内天安总部中心1号楼', '金融;信用社'
'广州农商银行(新水坑分理处)', 22.981641, 113.394437, '广东省', '广州市', '番禺区', '广州市番禺区市新路新水坑段8号', '金融;信用社'
'广州农商银行', 23.015411, 113.372569, '广东省', '广州市', '番禺区', '广州市番禺区雅居乐花园雅湖居花巷2座', '金融;银行'
'广州农商银行(蝶恋花路分理处)', 23.026514, 113.354777, '广东省', '广州市', '番禺区', '广东省广州市番禺区南村镇兴南大道163号', '金融;信用社'
'中国工商银行24小时自助银行(沙溪支行)', 23.039171, 113.351976, '广东省', '广州市', '番禺区', '广州市番禺区洛浦街珠江花园榕江街5-7号楼商铺1层101号', '金融;atm'
'广州思加房地产中介服务有限公司(商业部-万博一分行)', 23.013376, 113.357218, '广东省', '广州市', '番禺区', '南村镇万惠一路132号铺', '公司企业;公司'
'广州市农村金融服务站(为民中路店)', 22.986636, 113.390071, '广东省', '广州市', '番禺区', '广东省广州市番禺区为民中路16号西南90米', '金融;投资理财'
'乐有家(华南碧桂园分行)', 22.999061, 113.357828, '广东省', '广州市', '番禺区', '广东省广州市番禺区南村镇华南碧桂园碧华坊碧华商业二街34号', '美食;小吃快餐店'
'中国农业银行(广州番禺石楼支行)', 22.975091, 113.495539, '广东省', '广州市', '番禺区', '广东省广州市番禺区石楼镇泰山路24号(镇政府旁边)', '金融;银行'
'中国工商银行(广州番禺石楼支行)', 22.973186, 113.491615, '广东省', '广州市', '番禺区', '广州市番禺区石楼镇莲港大道1号', '金融;银行'
'中国邮政储蓄银行(石楼邮局营业部)', 22.977196, 113.491108, '广东省', '广州市', '番禺区', '广州市番禺区人民路1号', '金融;银行'
'中国邮政储蓄银行24小时自助银行(石楼支行)', 22.977194, 113.491111, '广东省', '广州市', '番禺区', '石楼镇人民路1-3号', '金融;atm'
'中国农业银行24小时自助银行(广州番禺石楼支行)', 22.975196, 113.495623, '广东省', '广州市', '番禺区', '广东省广州市番禺区莲港大道85号附近', '金融;atm'
'中国银行24小时自助银行(广州番禺石楼支行)', 22.975424, 113.496097, '广东省', '广州市', '番禺区', '石楼镇泰山路24号', '金融;atm'
'中国邮政储蓄银行24小时自助银行服务(广州化龙支行)', 23.033902, 113.472296, '广东省', '广州市', '番禺区', '广州市番禺区工业路与广州绕城高速交叉路口往北约100米', '金融;atm'
'广州农商银行24小时自助银行(工业一路店)', 23.002783, 113.467506, '广东省', '广州市', '番禺区', '广东省广州市番禺区化龙镇潭山村工业一路1号之13', '金融;atm'
'中国农业银行ATM(潭山村自助银行)', 23.003391, 113.468646, '广东省', '广州市', '番禺区', '广东省广州市番禺区潭山大道2号商铺', '金融;atm'
'中国建设银行24小时自助银行', 22.988682, 113.441541, '广东省', '广州市', '番禺区', '广东省广州市番禺区松岗大街八巷', '金融;atm'
'中国农业银行ATM', 22.987041, 113.474339, '广东省', '广州市', '番禺区', '岳溪村国康大道应塘牌坊东侧自编2号地下1楼铺', '金融;atm'
'广州农商银行24小时自助银行(石楼沙浦分理处)', 22.973357, 113.492047, '广东省', '广州市', '番禺区', '莲港大道5号', '金融;atm'
'广州农村商业银行ATM(金山分理处)', 22.994648, 113.425284, '广东省', '广州市', '番禺区', '石基镇金山村金斗东路25巷1号', '金融;atm'
'广州农商银行24小时自助银行', 23.039424, 113.426477, '广东省', '广州市', '番禺区', '广东省广州市番禺区南庄大街', '金融;atm'
'广州农商银行24小时自助银行', 23.008033, 113.436829, '广东省', '广州市', '番禺区', '广东省广州市番禺区宾月大街', '金融;atm'
'广州农商银行24小时自助银行(大博分理处)', 23.000825, 113.456588, '广东省', '广州市', '番禺区', '广州市番禺区山门大道12号', '金融;atm'
'广州农商银行24小时自助银行(沙浦分理处)', 22.975764, 113.491954, '广东省', '广州市', '番禺区', '广东省广州市番禺区沙浦路44', '金融;atm'
'广州农商银行24小时自助银行(岳溪分理处)', 22.99328, 113.478725, '广东省', '广州市', '番禺区', '广东省广州市番禺区石楼广州农商银行(岳溪大道北)', '金融;atm'
'广州农商银行24小时自助银行(官桥分理处)', 22.985068, 113.461956, '广东省', '广州市', '番禺区', '桥联大街10', '金融;atm'
'广州农商银行24小时自助银行', 22.974466, 113.436529, '广东省', '广州市', '番禺区', '金龙路193-c-5号附近', '金融;atm'
'广州农村商业银行(石楼支行)', 22.973186, 113.492184, '广东省', '广州市', '番禺区', '广东省广州市番禺区莲港大道5', '金融;信用社'
'广州农商银行(岳溪分理处)', 22.993212, 113.478714, '广东省', '广州市', '番禺区', '广州市番禺区石楼镇岳溪村塘头', '金融;信用社'
'广州农商银行(石楼沙浦分理处)', 22.975842, 113.491934, '广东省', '广州市', '番禺区', '沙浦路44号', '金融;信用社'
'中国银行(广州新港中路支行)', 23.10127, 113.340938, '广东省', '广州市', '海珠区', '广州市石榴岗路1号赤岗大厦', '金融;银行'
'招商银行(海珠支行)', 23.100546, 113.276584, '广东省', '广州市', '海珠区', '江南西路63号2层', '金融;银行'
'浙商银行(广州分行营业部)', 23.09103, 113.323104, '广东省', '广州市', '海珠区', '广州市海珠区广州大道南921号', '金融;银行'
'中国银行(广州珠影支行)', 23.101415, 113.330893, '广东省', '广州市', '海珠区', '广州市海珠区新港中路376号之二101房', '金融;银行'
'中国工商银行(海珠丽影广场店)', 23.101652, 113.329112, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港中路356号', '金融;银行'
'中国银行(海珠支行)', 23.092222, 113.322347, '广东省', '广州市', '海珠区', '广东省广州市海珠区广州大道南880号', '金融;银行'
'中国建设银行(广州赤岗支行)', 23.101802, 113.331225, '广东省', '广州市', '海珠区', '广州市海珠区新港中路382号首、二层', '金融;银行'
'中国建设银行(广州瑞宝分理处)', 23.072817, 113.298775, '广东省', '广州市', '海珠区', '广州市海珠区江南大道南1035、1037号，嘉鸿二街1号', '金融;银行'
'招商银行(广州金碧花园支行)', 23.073883, 113.294139, '广东省', '广州市', '海珠区', '广州市海珠区都市广场首层', '金融;银行'
'中国工商银行', 23.074458, 113.292524, '广东省', '广州市', '海珠区', '广州市海珠区工业大道南与金辉路交叉路口东侧(金碧花园)', '金融;银行'
'中国建设银行(泓景花园支行)', 23.104781, 113.33415, '广东省', '广州市', '海珠区', '广东省广州市海珠区赤岗北路64-68号首层', '金融;银行'
'中国工商银行(广州新滘支行)', 23.096652, 113.340078, '广东省', '广州市', '海珠区', '广州市海珠区石榴岗路7号', '金融;银行'
'中国邮政储蓄银行(海珠支行)', 23.093839, 113.323067, '广东省', '广州市', '海珠区', '广东省广州市海珠区广州大道南863-2', '金融;银行'
'招商银行(赤岗北路支行)', 23.102905, 113.334243, '广东省', '广州市', '海珠区', '广东省广州市珠海区赤岗北路6号瑞福大厦', '金融;银行'
'中国建设银行(广州金广纸支行)', 23.080686, 113.275811, '广东省', '广州市', '海珠区', '广州市海珠区广纸路23号', '金融;银行'
'招商银行(光大花园支行)', 23.090787, 113.262279, '广东省', '广州市', '海珠区', '广东省广州市海珠区革新路221~223号', '金融;银行'
'中国光大银行(广州大道南支行)', 23.091649, 113.323377, '广东省', '广州市', '海珠区', '广州大道南穂和南街6号', '金融;银行'
'中国建设银行(盈丰支行)', 23.075525, 113.303371, '广东省', '广州市', '海珠区', '广东省广州市海珠区盈丰路13-17号', '金融;银行'
'中国民生银行(海珠支行)', 23.099083, 113.273866, '广东省', '广州市', '海珠区', '海珠区江南西路111-117号中国石油南方大厦一层', '金融;银行'
'中信银行(宝岗大道支行)', 23.090164, 113.278265, '广东省', '广州市', '海珠区', '广东省广州市海珠区宝岗大道934号翠城·海悦广场1层', '金融;银行'
'中国光大银行(广州江南西支行)', 23.098638, 113.272999, '广东省', '广州市', '海珠区', '广东省广州市海珠区宝业路5号', '金融;银行'
'中国工商银行(广州东晓支行)', 23.079139, 113.297757, '广东省', '广州市', '海珠区', '广州市海珠区东晓南路锦胜街17号', '金融;银行'
'中国工商银行(广州穗和支行)', 23.092336, 113.323134, '广东省', '广州市', '海珠区', '广州大道南913号穗和大厦首层102号', '金融;银行'
'中国工商银行(广州南洲支行)', 23.074566, 113.303936, '广东省', '广州市', '海珠区', '广东省广州市海珠区东晓南路1295-2号', '金融;银行'
'中国民生银行(广州国际轻纺城分理处)', 23.094345, 113.304239, '广东省', '广州市', '海珠区', '广东省广州市海珠区金纺路广州国际轻纺城7楼', '金融;银行'
'中国建设银行(广州鹭江支行)', 23.101854, 113.318087, '广东省', '广州市', '海珠区', '广州市海珠区新港西路231号', '金融;银行'
'中国工商银行(广州市大塘分理处)', 23.098162, 113.334163, '广东省', '广州市', '海珠区', '广州市海珠区赤岗路赤岗一街1号首层', '金融;银行'
'中国银行(广州东晓南路支行)', 23.073467, 113.304908, '广东省', '广州市', '海珠区', '海珠区盈翠路1号', '金融;银行'
'平安银行(广州金碧花园社区支行)', 23.073763, 113.294333, '广东省', '广州市', '海珠区', '广东省广州市海珠区工业大道南821号金碧都市广场首层', '金融;银行'
'中国农业银行(广州新港中路支行)', 23.10182, 113.331858, '广东省', '广州市', '海珠区', '广州市新港中路302号', '金融;银行'
'中国农业银行(广州瑞宝支行)', 23.075039, 113.301368, '广东省', '广州市', '海珠区', '广东省广州市海珠区丽华街74号', '金融;银行'
'中国建设银行(洛浦支行)', 23.049219, 113.305364, '广东省', '广州市', '番禺区', '广东省广州市番禺区吉祥北道155号', '金融;银行'
'中国邮政储蓄银行(赤岗邮局营业部)', 23.102127, 113.33824, '广东省', '广州市', '海珠区', '新港中路533号', '金融;银行'
'中国银行(广州中山大学支行)', 23.099106, 113.298313, '广东省', '广州市', '海珠区', '广州市海珠区新港西路135号中大科技综合楼A座102室', '金融;银行'
'中国建设银行(新港路支行)', 23.097506, 113.305248, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港西路143号', '金融;银行'
'中国农业银行(广州新滘支行)', 23.090271, 113.321887, '广东省', '广州市', '海珠区', '广州市海珠区广州大道南966号', '金融;银行'
'平安银行(广州新港中路支行)', 23.102551, 113.329459, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港中路381-1港艺商务大厦首层', '金融;银行'
'华夏银行(海珠支行)', 23.091733, 113.321482, '广东省', '广州市', '海珠区', '广州大道中叠景路229-245号合生广场e栋首层', '金融;银行'
'中国农业银行(广州轻纺交易园支行)', 23.096776, 113.298575, '广东省', '广州市', '海珠区', '广州市海珠区新港西路82号广州轻纺交易园自编b区2层B2199-B2209、B2217-B2228', '金融;银行'
'中国银行(广州番禺洛溪支行)', 23.047108, 113.310264, '广东省', '广州市', '番禺区', '广东省广州市番禺区洛溪新城吉祥路2号', '金融;银行'
'交通银行(广州聚德支行)', 23.091828, 113.334316, '广东省', '广州市', '海珠区', '聚德北路91-93号', '金融;银行'
'交通银行(广州新港支行)', 23.102278, 113.328629, '广东省', '广州市', '海珠区', '海珠区河南新港中路381号', '金融;银行'
'中国建设银行(逸景分理处)', 23.089232, 113.314337, '广东省', '广州市', '海珠区', '华盛南路201、203、205号', '金融;银行'
'中国工商银行(江南西路支行)', 23.100988, 113.275616, '广东省', '广州市', '海珠区', '海珠区江南西路76-78号紫山大街1号之6(近润汇大厦)', '金融;银行'
'中国农业银行(广州晓港中马路支行)', 23.094177, 113.291806, '广东省', '广州市', '海珠区', '广州市海珠区泰沙路2号B铺悦安花园商铺', '金融;银行'
'中国工商银行(江南大道中支行)', 23.106027, 113.279426, '广东省', '广州市', '海珠区', '广州市海珠区江南大道中157号', '金融;银行'
'交通银行(广州南洲花园支行)', 23.076996, 113.310944, '广东省', '广州市', '海珠区', '广东省广州市海珠区南洲北路南新一街46号', '金融;银行'
'中国银行(番禺南浦支行)', 23.041807, 113.30153, '广东省', '广州市', '番禺区', '广东省广州市番禺区碧桂大道3号首层E铺1-5号', '金融;银行'
'中国工商银行(怡乐支行)', 23.102819, 113.294741, '广东省', '广州市', '海珠区', '广州市海珠区怡乐路70号大院12号', '金融;银行'
'广州银行(晓港支行)', 23.094771, 113.293026, '广东省', '广州市', '海珠区', '广州市海珠区东晓南路与晓南一街交叉路口西北侧(五凤社区西侧)', '金融;银行'
'中国建设银行(广州海珠支行细岗路分理处)', 23.096972, 113.2869, '广东省', '广州市', '海珠区', '海珠区细岗路44-48号', '金融;银行'
'中国建设银行(广州石溪支行)', 23.079667, 113.281155, '广东省', '广州市', '海珠区', '工业大道中373号', '金融;银行'
'中国银行(广州翠城花园支行)', 23.090638, 113.277918, '广东省', '广州市', '海珠区', '广州市海珠区翠宝路192号翠城北街19~21号', '金融;银行'
'广州银行(海珠支行)', 23.098851, 113.273458, '广东省', '广州市', '海珠区', '广东省广州市海珠区宝业路1号新一城广场国美电器旁边', '金融;银行'
'中信银行(海珠支行)', 23.105705, 113.279104, '广东省', '广州市', '海珠区', '广东省广州市海珠区江南大道中134号', '金融;银行'
'中国农业银行(海珠支行)', 23.093289, 113.323001, '广东省', '广州市', '海珠区', '广州市海珠区广州大道南899号', '金融;银行'
'中国工商银行(广州广州大道支行)', 23.099397, 113.322608, '广东省', '广州市', '海珠区', '广州市海珠区广州大道南701号桂田大厦1层', '金融;银行'
'上海浦东发展银行(新港西中大支行)', 23.099273, 113.297493, '广东省', '广州市', '海珠区', '广州市海珠区新港西路135号中大科技综合楼B座1层', '金融;银行'
'中国工商银行(瑞宝支行)', 23.071894, 113.299112, '广东省', '广州市', '海珠区', '广东省广州市海珠区南洲路3号首层', '金融;银行'
'交通银行(广州广州大道支行)', 23.090029, 113.321929, '广东省', '广州市', '海珠区', '广州大道南968号', '金融;银行'
'长沙银行(财智支行)', 23.102877, 113.32128, '广东省', '广州市', '海珠区', '广州大道南442-444号', '金融;银行'
'中国工商银行(广州宝岗大道支行)', 23.102156, 113.271579, '广东省', '广州市', '海珠区', '广州市海珠区宝岗大道396号', '金融;银行'
'中国农业银行(广州五洲城支行)', 23.040721, 113.325933, '广东省', '广州市', '番禺区', '广州市番禺区洛溪新城迎宾路上漖村', '金融;银行'
'中国光大银行(广州番禺洛浦支行)', 23.049596, 113.304963, '广东省', '广州市', '番禺区', '广州市番禺区新浦路与吉祥北道交叉路口南侧(吉祥楼东南侧)', '金融;银行'
'中国工商银行(广州逸景支行)', 23.0887, 113.316637, '广东省', '广州市', '海珠区', '广东省广州市海珠区逸景路278号逸丰酒店', '金融;银行'
'中国建设银行(广州中山大学支行)', 23.099796, 113.298216, '广东省', '广州市', '海珠区', '广东省高广州市海珠区新港西路135号', '金融;银行'
'中国建设银行(沙溪支行)', 23.040799, 113.340563, '广东省', '广州市', '番禺区', '广东省广州市番禺区沙溪国际用品城c1铺', '金融;银行'
'中国农业银行(广州番禺洛城支行)', 23.049152, 113.305726, '广东省', '广州市', '番禺区', '广州市番禺区吉祥北道与新浦路交叉路口往东南约50米(吉祥北园B区西南侧)', '金融;银行'
'平安银行(广州江南支行)', 23.102341, 113.278895, '广东省', '广州市', '海珠区', '广东省广州市海珠区紫丹大街18号(与江南西路交汇)', '金融;银行'
'中国建设银行(广州大道南路分理处)', 23.092774, 113.32304, '广东省', '广州市', '海珠区', '广东省广州市海珠区广州大道南911号中智商务大厦', '金融;银行'
'中国农业银行(广州江南大道中支行)', 23.101303, 113.281738, '广东省', '广州市', '海珠区', '海珠区江南大道中217号', '金融;银行'
'广州银行(敦和支行)', 23.094778, 113.322974, '广东省', '广州市', '海珠区', '广州市海珠区广州大道南857', '金融;银行'
'中国工商银行(广州中山大学支行)', 23.102048, 113.302781, '广东省', '广州市', '海珠区', '广州市海珠区新港西路135号中大西南区494栋105房', '金融;银行'
'中国建设银行(广州海珠支行国际轻纺城分理处)', 23.094113, 113.303696, '广东省', '广州市', '海珠区', '海珠区金纺路2号广州国际轻纺城C区4楼C4005号', '金融;银行'
'中国建设银行(昌岗路支行)', 23.094916, 113.280371, '广东省', '广州市', '海珠区', '海珠区昌岗中路197号', '金融;银行'
'广州银行(江晓路支行)', 23.073796, 113.299232, '广东省', '广州市', '海珠区', '广东省广州海珠区江晓路21-25号', '金融;银行'
'中国银行(广州怡乐路支行)', 23.101099, 113.294657, '广东省', '广州市', '海珠区', '广州市海珠区怡乐路78号一楼B102A', '金融;银行'
